AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
Alabama,206.5,215.1,210.8,9506,Mortality,4430141,All Races,Male and Female,All Cancer Sites Combined,1999,210.3,218.9,214.6
Alabama,210.4,219.0,214.7,9807,Mortality,4452173,All Races,Male and Female,All Cancer Sites Combined,2000,215.9,224.7,220.3
Alabama,208.6,217.0,212.8,9801,Mortality,4467634,All Races,Male and Female,All Cancer Sites Combined,2001,215.1,223.8,219.4
Alabama,204.3,212.6,208.4,9698,Mortality,4480089,All Races,Male and Female,All Cancer Sites Combined,2002,212.2,220.8,216.5
Alabama,204.1,212.4,208.3,9812,Mortality,4503491,All Races,Male and Female,All Cancer Sites Combined,2003,213.6,222.2,217.9
Alabama,200.5,208.7,204.6,9756,Mortality,4530729,All Races,Male and Female,All Cancer Sites Combined,2004,211.1,219.6,215.3
Alabama,200.7,208.8,204.7,9913,Mortality,4565917,All Races,Male and Female,All Cancer Sites Combined,2005,212.9,221.4,217.1
Alabama,195.8,203.8,199.8,9899,Mortality,4628981,All Races,Male and Female,All Cancer Sites Combined,2006,209.7,218.1,213.8
Alabama,194.6,202.5,198.5,10025,Mortality,4672840,All Races,Male and Female,All Cancer Sites Combined,2007,210.4,218.8,214.5
Alabama,193.4,201.2,197.3,10182,Mortality,4718206,All Races,Male and Female,All Cancer Sites Combined,2008,211.6,220.0,215.8
Alabama,192.5,200.1,196.3,10289,Mortality,4757938,All Races,Male and Female,All Cancer Sites Combined,2009,212.1,220.5,216.2
Alabama,187.0,194.5,190.7,10196,Mortality,4785492,All Races,Male and Female,All Cancer Sites Combined,2010,208.9,217.2,213.1
Alabama,183.7,191.1,187.4,10233,Mortality,4799918,All Races,Male and Female,All Cancer Sites Combined,2011,209.1,217.4,213.2
Alabama,181.2,188.4,184.8,10274,Mortality,4815960,All Races,Male and Female,All Cancer Sites Combined,2012,209.2,217.5,213.3
Alabama,178.7,185.8,182.2,10328,Mortality,4829479,All Races,Male and Female,All Cancer Sites Combined,2013,209.7,218.0,213.9
Alabama,174.1,181.1,177.6,10286,Mortality,4843214,All Races,Male and Female,All Cancer Sites Combined,2014,208.3,216.5,212.4
Alabama,172.0,178.9,175.4,10354,Mortality,4853875,All Races,Male and Female,All Cancer Sites Combined,2015,209.2,217.5,213.3
Alaska,177.5,211.1,193.8,633,Mortality,624779,All Races,Male and Female,All Cancer Sites Combined,1999,93.6,109.5,101.3
Alaska,192.3,226.2,208.8,704,Mortality,627963,All Races,Male and Female,All Cancer Sites Combined,2000,104.0,120.7,112.1
Alaska,181.0,213.2,196.7,689,Mortality,633714,All Races,Male and Female,All Cancer Sites Combined,2001,100.8,117.2,108.7
Alaska,177.1,208.2,192.3,715,Mortality,642337,All Races,Male and Female,All Cancer Sites Combined,2002,103.3,119.8,111.3
Alaska,175.5,205.7,190.2,735,Mortality,648414,All Races,Male and Female,All Cancer Sites Combined,2003,105.3,121.9,113.4
Alaska,171.5,201.0,185.9,728,Mortality,659286,All Races,Male and Female,All Cancer Sites Combined,2004,102.5,118.7,110.4
Alaska,159.8,187.4,173.3,732,Mortality,666946,All Races,Male and Female,All Cancer Sites Combined,2005,101.9,118.0,109.8
Alaska,166.3,193.7,179.7,790,Mortality,675302,All Races,Male and Female,All Cancer Sites Combined,2006,109.0,125.4,117.0
Alaska,171.8,199.4,185.2,839,Mortality,680300,All Races,Male and Female,All Cancer Sites Combined,2007,115.1,132.0,123.3
Alaska,170.1,196.9,183.2,867,Mortality,687455,All Races,Male and Female,All Cancer Sites Combined,2008,117.9,134.8,126.1
Alaska,173.4,200.2,186.5,895,Mortality,698895,All Races,Male and Female,All Cancer Sites Combined,2009,119.8,136.7,128.1
Alaska,165.8,191.5,178.3,884,Mortality,714031,All Races,Male and Female,All Cancer Sites Combined,2010,115.8,132.2,123.8
Alaska,164.3,189.1,176.4,935,Mortality,722713,All Races,Male and Female,All Cancer Sites Combined,2011,121.2,137.9,129.4
Alaska,157.3,181.1,168.9,925,Mortality,731089,All Races,Male and Female,All Cancer Sites Combined,2012,118.5,134.9,126.5
Alaska,161.4,184.7,172.7,1016,Mortality,736879,All Races,Male and Female,All Cancer Sites Combined,2013,129.5,146.6,137.9
Alaska,154.0,176.7,165.1,972,Mortality,736705,All Races,Male and Female,All Cancer Sites Combined,2014,123.8,140.5,131.9
Alaska,150.4,172.4,161.1,978,Mortality,737709,All Races,Male and Female,All Cancer Sites Combined,2015,124.4,141.1,132.6
Arizona,176.1,183.6,179.8,9006,Mortality,5023823,All Races,Male and Female,All Cancer Sites Combined,1999,175.6,183.0,179.3
Arizona,173.0,180.3,176.6,9073,Mortality,5160586,All Races,Male and Female,All Cancer Sites Combined,2000,172.2,179.5,175.8
Arizona,170.1,177.2,173.6,9142,Mortality,5273477,All Races,Male and Female,All Cancer Sites Combined,2001,169.8,176.9,173.4
Arizona,169.6,176.6,173.1,9359,Mortality,5396255,All Races,Male and Female,All Cancer Sites Combined,2002,169.9,177.0,173.4
Arizona,169.5,176.4,172.9,9625,Mortality,5510364,All Races,Male and Female,All Cancer Sites Combined,2003,171.2,178.2,174.7
Arizona,164.0,170.7,167.4,9618,Mortality,5652404,All Races,Male and Female,All Cancer Sites Combined,2004,166.8,173.6,170.2
Arizona,161.0,167.5,164.2,9820,Mortality,5839077,All Races,Male and Female,All Cancer Sites Combined,2005,164.9,171.5,168.2
Arizona,156.9,163.2,160.0,9918,Mortality,6029141,All Races,Male and Female,All Cancer Sites Combined,2006,161.3,167.8,164.5
Arizona,155.7,161.9,158.8,10133,Mortality,6167681,All Races,Male and Female,All Cancer Sites Combined,2007,161.1,167.5,164.3
Arizona,150.2,156.2,153.2,10081,Mortality,6280362,All Races,Male and Female,All Cancer Sites Combined,2008,157.4,163.7,160.5
Arizona,149.0,155.0,152.0,10271,Mortality,6343154,All Races,Male and Female,All Cancer Sites Combined,2009,158.8,165.1,161.9
Arizona,149.7,155.6,152.6,10678,Mortality,6408312,All Races,Male and Female,All Cancer Sites Combined,2010,163.5,169.8,166.6
Arizona,145.6,151.3,148.4,10690,Mortality,6467163,All Races,Male and Female,All Cancer Sites Combined,2011,162.2,168.5,165.3
Arizona,145.4,151.0,148.2,11085,Mortality,6549634,All Races,Male and Female,All Cancer Sites Combined,2012,166.1,172.4,169.2
Arizona,143.9,149.4,146.7,11347,Mortality,6624617,All Races,Male and Female,All Cancer Sites Combined,2013,168.1,174.5,171.3
Arizona,139.8,145.1,142.5,11455,Mortality,6719993,All Races,Male and Female,All Cancer Sites Combined,2014,167.4,173.6,170.5
Arizona,138.5,143.7,141.1,11776,Mortality,6817565,All Races,Male and Female,All Cancer Sites Combined,2015,169.6,175.9,172.7
Arkansas,208.6,219.3,213.9,6137,Mortality,2651860,All Races,Male and Female,All Cancer Sites Combined,1999,225.7,237.3,231.4
Arkansas,204.3,214.9,209.6,6090,Mortality,2678588,All Races,Male and Female,All Cancer Sites Combined,2000,221.7,233.1,227.4
Arkansas,203.3,213.9,208.6,6091,Mortality,2691571,All Races,Male and Female,All Cancer Sites Combined,2001,220.7,232.1,226.3
Arkansas,207.5,218.1,212.7,6282,Mortality,2705927,All Races,Male and Female,All Cancer Sites Combined,2002,226.5,238.0,232.2
Arkansas,199.9,210.2,205.0,6119,Mortality,2724816,All Races,Male and Female,All Cancer Sites Combined,2003,219.0,230.3,224.6
Arkansas,203.2,213.6,208.3,6304,Mortality,2749686,All Races,Male and Female,All Cancer Sites Combined,2004,223.6,235.0,229.3
Arkansas,202.4,212.7,207.5,6361,Mortality,2781097,All Races,Male and Female,All Cancer Sites Combined,2005,223.1,234.4,228.7
Arkansas,191.7,201.6,196.6,6177,Mortality,2821761,All Races,Male and Female,All Cancer Sites Combined,2006,213.5,224.4,218.9
Arkansas,196.1,206.0,201.0,6388,Mortality,2848650,All Races,Male and Female,All Cancer Sites Combined,2007,218.8,229.8,224.2
Arkansas,196.2,206.0,201.1,6526,Mortality,2874554,All Races,Male and Female,All Cancer Sites Combined,2008,221.6,232.6,227.0
Arkansas,193.2,203.0,198.0,6513,Mortality,2896843,All Races,Male and Female,All Cancer Sites Combined,2009,219.4,230.4,224.8
Arkansas,189.0,198.5,193.7,6475,Mortality,2921995,All Races,Male and Female,All Cancer Sites Combined,2010,216.2,227.1,221.6
Arkansas,186.5,196.0,191.2,6497,Mortality,2939493,All Races,Male and Female,All Cancer Sites Combined,2011,215.7,226.5,221.0
Arkansas,184.0,193.3,188.6,6540,Mortality,2950685,All Races,Male and Female,All Cancer Sites Combined,2012,216.3,227.1,221.6
Arkansas,185.2,194.5,189.8,6688,Mortality,2958663,All Races,Male and Female,All Cancer Sites Combined,2013,220.7,231.5,226.0
Arkansas,178.4,187.5,182.9,6546,Mortality,2966912,All Races,Male and Female,All Cancer Sites Combined,2014,215.3,226.0,220.6
Arkansas,181.0,190.0,185.5,6727,Mortality,2977853,All Races,Male and Female,All Cancer Sites Combined,2015,220.5,231.4,225.9
California,183.6,186.7,185.1,53064,Mortality,33499204,All Races,Male and Female,All Cancer Sites Combined,1999,157.1,159.8,158.4
California,180.0,183.0,181.5,53155,Mortality,33987977,All Races,Male and Female,All Cancer Sites Combined,2000,155.1,157.7,156.4
California,178.9,181.9,180.4,53923,Mortality,34479458,All Races,Male and Female,All Cancer Sites Combined,2001,155.1,157.7,156.4
California,176.0,179.0,177.5,54143,Mortality,34871843,All Races,Male and Female,All Cancer Sites Combined,2002,154.0,156.6,155.3
California,172.7,175.7,174.2,54319,Mortality,35253159,All Races,Male and Female,All Cancer Sites Combined,2003,152.8,155.4,154.1
California,167.9,170.8,169.4,53700,Mortality,35574576,All Races,Male and Female,All Cancer Sites Combined,2004,149.7,152.2,151.0
California,167.7,170.6,169.2,54729,Mortality,35827943,All Races,Male and Female,All Cancer Sites Combined,2005,151.5,154.0,152.8
California,163.4,166.2,164.8,54140,Mortality,36021202,All Races,Male and Female,All Cancer Sites Combined,2006,149.0,151.6,150.3
California,162.5,165.3,163.9,55011,Mortality,36250311,All Races,Male and Female,All Cancer Sites Combined,2007,150.5,153.0,151.8
California,157.5,160.2,158.9,54686,Mortality,36604337,All Races,Male and Female,All Cancer Sites Combined,2008,148.1,150.7,149.4
California,157.5,160.1,158.8,55990,Mortality,36961229,All Races,Male and Female,All Cancer Sites Combined,2009,150.2,152.7,151.5
California,154.5,157.1,155.8,56453,Mortality,37332685,All Races,Male and Female,All Cancer Sites Combined,2010,150.0,152.5,151.2
California,150.6,153.1,151.9,56448,Mortality,37676861,All Races,Male and Female,All Cancer Sites Combined,2011,148.6,151.1,149.8
California,149.7,152.2,150.9,57675,Mortality,38011074,All Races,Male and Female,All Cancer Sites Combined,2012,150.5,153.0,151.7
California,145.9,148.3,147.1,57714,Mortality,38335203,All Races,Male and Female,All Cancer Sites Combined,2013,149.3,151.8,150.6
California,143.5,145.9,144.7,58410,Mortality,38680810,All Races,Male and Female,All Cancer Sites Combined,2014,149.8,152.2,151.0
California,142.3,144.6,143.5,59629,Mortality,38993940,All Races,Male and Female,All Cancer Sites Combined,2015,151.7,154.2,152.9
Colorado,167.4,176.3,171.8,5862,Mortality,4226018,All Races,Male and Female,All Cancer Sites Combined,1999,135.2,142.3,138.7
Colorado,165.1,173.8,169.4,5922,Mortality,4326921,All Races,Male and Female,All Cancer Sites Combined,2000,133.4,140.4,136.9
Colorado,167.1,175.8,171.4,6145,Mortality,4425687,All Races,Male and Female,All Cancer Sites Combined,2001,135.4,142.4,138.8
Colorado,169.9,178.5,174.2,6384,Mortality,4490406,All Races,Male and Female,All Cancer Sites Combined,2002,138.7,145.7,142.2
Colorado,165.9,174.3,170.1,6417,Mortality,4528732,All Races,Male and Female,All Cancer Sites Combined,2003,138.2,145.2,141.7
Colorado,155.9,164.0,159.9,6196,Mortality,4575013,All Races,Male and Female,All Cancer Sites Combined,2004,132.1,138.8,135.4
Colorado,156.5,164.5,160.5,6395,Mortality,4631888,All Races,Male and Female,All Cancer Sites Combined,2005,134.7,141.5,138.1
Colorado,154.5,162.3,158.4,6550,Mortality,4720423,All Races,Male and Female,All Cancer Sites Combined,2006,135.4,142.2,138.8
Colorado,151.0,158.5,154.7,6617,Mortality,4803868,All Races,Male and Female,All Cancer Sites Combined,2007,134.4,141.1,137.7
Colorado,147.6,154.9,151.2,6719,Mortality,4889730,All Races,Male and Female,All Cancer Sites Combined,2008,134.1,140.7,137.4
Colorado,148.3,155.6,151.9,6950,Mortality,4972195,All Races,Male and Female,All Cancer Sites Combined,2009,136.5,143.1,139.8
Colorado,145.3,152.4,148.8,7035,Mortality,5048644,All Races,Male and Female,All Cancer Sites Combined,2010,136.1,142.6,139.3
Colorado,140.8,147.7,144.3,7051,Mortality,5118360,All Races,Male and Female,All Cancer Sites Combined,2011,134.6,141.0,137.8
Colorado,140.5,147.3,143.8,7306,Mortality,5189867,All Races,Male and Female,All Cancer Sites Combined,2012,137.6,144.0,140.8
Colorado,136.1,142.7,139.4,7357,Mortality,5267603,All Races,Male and Female,All Cancer Sites Combined,2013,136.5,142.9,139.7
Colorado,133.4,139.8,136.5,7405,Mortality,5349648,All Races,Male and Female,All Cancer Sites Combined,2014,135.3,141.6,138.4
Colorado,131.8,138.0,134.9,7604,Mortality,5448819,All Races,Male and Female,All Cancer Sites Combined,2015,136.4,142.7,139.6
Connecticut,186.2,195.2,190.6,7054,Mortality,3386401,All Races,Male and Female,All Cancer Sites Combined,1999,203.5,213.2,208.3
Connecticut,184.2,193.0,188.6,7065,Mortality,3411777,All Races,Male and Female,All Cancer Sites Combined,2000,202.3,212.0,207.1
Connecticut,182.7,191.5,187.1,7093,Mortality,3432835,All Races,Male and Female,All Cancer Sites Combined,2001,201.8,211.5,206.6
Connecticut,181.8,190.5,186.1,7163,Mortality,3458749,All Races,Male and Female,All Cancer Sites Combined,2002,202.3,212.0,207.1
Connecticut,178.5,187.1,182.8,7130,Mortality,3484336,All Races,Male and Female,All Cancer Sites Combined,2003,199.9,209.4,204.6
Connecticut,177.8,186.3,182.0,7174,Mortality,3496094,All Races,Male and Female,All Cancer Sites Combined,2004,200.5,210.0,205.2
Connecticut,172.6,181.0,176.7,7052,Mortality,3506956,All Races,Male and Female,All Cancer Sites Combined,2005,196.4,205.8,201.1
Connecticut,171.2,179.5,175.3,7044,Mortality,3517460,All Races,Male and Female,All Cancer Sites Combined,2006,195.6,205.0,200.3
Connecticut,163.0,171.0,167.0,6827,Mortality,3527270,All Races,Male and Female,All Cancer Sites Combined,2007,189.0,198.2,193.5
Connecticut,160.8,168.8,164.7,6830,Mortality,3545579,All Races,Male and Female,All Cancer Sites Combined,2008,188.1,197.3,192.6
Connecticut,158.9,166.8,162.8,6819,Mortality,3561807,All Races,Male and Female,All Cancer Sites Combined,2009,186.9,196.0,191.4
Connecticut,158.5,166.4,162.4,6954,Mortality,3579899,All Races,Male and Female,All Cancer Sites Combined,2010,189.7,198.9,194.3
Connecticut,154.3,162.0,158.1,6837,Mortality,3589893,All Races,Male and Female,All Cancer Sites Combined,2011,186.0,195.0,190.5
Connecticut,148.3,155.8,152.0,6681,Mortality,3593795,All Races,Male and Female,All Cancer Sites Combined,2012,181.5,190.4,185.9
Connecticut,144.3,151.6,147.9,6619,Mortality,3596003,All Races,Male and Female,All Cancer Sites Combined,2013,179.7,188.6,184.1
Connecticut,143.1,150.3,146.7,6621,Mortality,3591873,All Races,Male and Female,All Cancer Sites Combined,2014,179.9,188.8,184.3
Connecticut,142.6,149.9,146.2,6666,Mortality,3584730,All Races,Male and Female,All Cancer Sites Combined,2015,181.5,190.5,186.0
Delaware,213.1,234.3,223.5,1737,Mortality,774990,All Races,Male and Female,All Cancer Sites Combined,1999,213.7,234.9,224.1
Delaware,192.4,212.4,202.2,1609,Mortality,786373,All Races,Male and Female,All Cancer Sites Combined,2000,194.7,214.9,204.6
Delaware,210.8,231.4,220.9,1786,Mortality,795699,All Races,Male and Female,All Cancer Sites Combined,2001,214.2,235.1,224.5
Delaware,185.4,204.5,194.8,1621,Mortality,806169,All Races,Male and Female,All Cancer Sites Combined,2002,191.4,211.1,201.1
Delaware,192.1,211.3,201.5,1719,Mortality,818003,All Races,Male and Female,All Cancer Sites Combined,2003,200.3,220.3,210.1
Delaware,198.5,217.8,208.0,1827,Mortality,830803,All Races,Male and Female,All Cancer Sites Combined,2004,209.9,230.2,219.9
Delaware,189.9,208.5,199.1,1799,Mortality,845150,All Races,Male and Female,All Cancer Sites Combined,2005,203.1,222.9,212.9
Delaware,181.8,199.8,190.6,1780,Mortality,859268,All Races,Male and Female,All Cancer Sites Combined,2006,197.6,217.0,207.2
Delaware,184.5,202.4,193.3,1852,Mortality,871749,All Races,Male and Female,All Cancer Sites Combined,2007,202.9,222.3,212.4
Delaware,184.1,201.6,192.7,1912,Mortality,883874,All Races,Male and Female,All Cancer Sites Combined,2008,206.7,226.2,216.3
Delaware,169.8,186.5,178.0,1813,Mortality,891730,All Races,Male and Female,All Cancer Sites Combined,2009,194.1,212.9,203.3
Delaware,176.1,192.9,184.4,1909,Mortality,899816,All Races,Male and Female,All Cancer Sites Combined,2010,202.7,221.9,212.2
Delaware,171.6,188.1,179.7,1905,Mortality,907924,All Races,Male and Female,All Cancer Sites Combined,2011,200.5,219.5,209.8
Delaware,168.2,184.3,176.1,1935,Mortality,916993,All Races,Male and Female,All Cancer Sites Combined,2012,201.7,220.6,211.0
Delaware,159.7,175.0,167.2,1905,Mortality,925395,All Races,Male and Female,All Cancer Sites Combined,2013,196.7,215.3,205.9
Delaware,159.6,174.6,167.0,1972,Mortality,934948,All Races,Male and Female,All Cancer Sites Combined,2014,201.7,220.4,210.9
Delaware,158.8,173.7,166.1,2010,Mortality,944076,All Races,Male and Female,All Cancer Sites Combined,2015,203.7,222.4,212.9
District of Columbia,228.8,254.8,241.5,1340,Mortality,570213,All Races,Male and Female,All Cancer Sites Combined,1999,222.6,247.9,235.0
District of Columbia,225.8,251.5,238.4,1335,Mortality,572046,All Races,Male and Female,All Cancer Sites Combined,2000,221.0,246.2,233.4
District of Columbia,224.9,250.6,237.5,1327,Mortality,574504,All Races,Male and Female,All Cancer Sites Combined,2001,218.7,243.8,231.0
District of Columbia,219.3,244.8,231.8,1296,Mortality,573158,All Races,Male and Female,All Cancer Sites Combined,2002,214.0,238.8,226.1
District of Columbia,189.1,212.9,200.7,1122,Mortality,568502,All Races,Male and Female,All Cancer Sites Combined,2003,186.0,209.3,197.4
District of Columbia,194.4,218.5,206.2,1152,Mortality,567754,All Races,Male and Female,All Cancer Sites Combined,2004,191.4,215.0,202.9
District of Columbia,194.4,218.5,206.2,1150,Mortality,567136,All Races,Male and Female,All Cancer Sites Combined,2005,191.2,214.8,202.8
District of Columbia,198.8,223.3,210.8,1178,Mortality,570681,All Races,Male and Female,All Cancer Sites Combined,2006,194.8,218.6,206.4
District of Columbia,196.8,221.2,208.8,1169,Mortality,574404,All Races,Male and Female,All Cancer Sites Combined,2007,192.0,215.5,203.5
District of Columbia,190.1,214.0,201.8,1143,Mortality,580236,All Races,Male and Female,All Cancer Sites Combined,2008,185.7,208.7,197.0
District of Columbia,185.4,208.9,196.9,1131,Mortality,592228,All Races,Male and Female,All Cancer Sites Combined,2009,180.0,202.4,191.0
District of Columbia,167.5,189.8,178.4,1041,Mortality,605183,All Races,Male and Female,All Cancer Sites Combined,2010,161.7,182.8,172.0
District of Columbia,169.9,192.2,180.8,1070,Mortality,620477,All Races,Male and Female,All Cancer Sites Combined,2011,162.3,183.1,172.4
District of Columbia,167.7,189.6,178.4,1081,Mortality,635327,All Races,Male and Female,All Cancer Sites Combined,2012,160.2,180.6,170.1
District of Columbia,167.2,188.9,177.8,1095,Mortality,649165,All Races,Male and Female,All Cancer Sites Combined,2013,158.8,179.0,168.7
District of Columbia,168.7,190.4,179.3,1116,Mortality,659005,All Races,Male and Female,All Cancer Sites Combined,2014,159.6,179.6,169.3
District of Columbia,157.6,178.3,167.7,1072,Mortality,670377,All Races,Male and Female,All Cancer Sites Combined,2015,150.5,169.8,159.9
Florida,188.0,191.8,189.9,38477,Mortality,15759421,All Races,Male and Female,All Cancer Sites Combined,1999,241.7,246.6,244.2
Florida,188.2,192.0,190.1,39183,Mortality,16047515,All Races,Male and Female,All Cancer Sites Combined,2000,241.8,246.6,244.2
Florida,184.7,188.4,186.6,39088,Mortality,16356966,All Races,Male and Female,All Cancer Sites Combined,2001,236.6,241.3,239.0
Florida,181.3,185.0,183.2,39139,Mortality,16689370,All Races,Male and Female,All Cancer Sites Combined,2002,232.2,236.8,234.5
Florida,179.3,182.9,181.1,39404,Mortality,17004085,All Races,Male and Female,All Cancer Sites Combined,2003,229.5,234.0,231.7
Florida,177.1,180.7,178.9,39840,Mortality,17415318,All Races,Male and Female,All Cancer Sites Combined,2004,226.5,231.0,228.8
Florida,176.2,179.7,177.9,40592,Mortality,17842038,All Races,Male and Female,All Cancer Sites Combined,2005,225.3,229.7,227.5
Florida,172.5,176.0,174.2,40415,Mortality,18166990,All Races,Male and Female,All Cancer Sites Combined,2006,220.3,224.6,222.5
Florida,167.6,171.0,169.3,40088,Mortality,18367842,All Races,Male and Female,All Cancer Sites Combined,2007,216.1,220.4,218.3
Florida,167.2,170.5,168.8,40814,Mortality,18527305,All Races,Male and Female,All Cancer Sites Combined,2008,218.2,222.4,220.3
Florida,164.3,167.5,165.9,40931,Mortality,18652644,All Races,Male and Female,All Cancer Sites Combined,2009,217.3,221.6,219.4
Florida,162.3,165.5,163.8,41467,Mortality,18849098,All Races,Male and Female,All Cancer Sites Combined,2010,217.9,222.1,220.0
Florida,158.5,161.6,160.1,41681,Mortality,19096952,All Races,Male and Female,All Cancer Sites Combined,2011,216.2,220.4,218.3
Florida,156.1,159.2,157.6,42187,Mortality,19344156,All Races,Male and Female,All Cancer Sites Combined,2012,216.0,220.2,218.1
Florida,153.5,156.5,155.0,42734,Mortality,19582022,All Races,Male and Female,All Cancer Sites Combined,2013,216.2,220.3,218.2
Florida,150.7,153.7,152.2,43212,Mortality,19888741,All Races,Male and Female,All Cancer Sites Combined,2014,215.2,219.3,217.3
Florida,148.7,151.5,150.1,44027,Mortality,20244914,All Races,Male and Female,All Cancer Sites Combined,2015,215.4,219.5,217.5
Georgia,199.4,206.4,202.9,13225,Mortality,8045965,All Races,Male and Female,All Cancer Sites Combined,1999,161.6,167.2,164.4
Georgia,202.6,209.6,206.1,13690,Mortality,8227303,All Races,Male and Female,All Cancer Sites Combined,2000,163.6,169.2,166.4
Georgia,199.9,206.8,203.4,13818,Mortality,8377038,All Races,Male and Female,All Cancer Sites Combined,2001,162.2,167.7,165.0
Georgia,197.4,204.2,200.8,13975,Mortality,8508256,All Races,Male and Female,All Cancer Sites Combined,2002,161.5,167.0,164.3
Georgia,193.6,200.3,196.9,14032,Mortality,8622793,All Races,Male and Female,All Cancer Sites Combined,2003,160.0,165.4,162.7
Georgia,193.0,199.6,196.3,14313,Mortality,8769252,All Races,Male and Female,All Cancer Sites Combined,2004,160.6,165.9,163.2
Georgia,187.6,194.0,190.8,14358,Mortality,8925922,All Races,Male and Female,All Cancer Sites Combined,2005,158.2,163.5,160.9
Georgia,181.8,188.0,184.9,14474,Mortality,9155813,All Races,Male and Female,All Cancer Sites Combined,2006,155.5,160.7,158.1
Georgia,183.0,189.1,186.1,14983,Mortality,9349988,All Races,Male and Female,All Cancer Sites Combined,2007,157.7,162.8,160.2
Georgia,172.8,178.6,175.7,14621,Mortality,9504843,All Races,Male and Female,All Cancer Sites Combined,2008,151.3,156.3,153.8
Georgia,173.4,179.2,176.3,15139,Mortality,9620846,All Races,Male and Female,All Cancer Sites Combined,2009,154.9,159.9,157.4
Georgia,171.1,176.7,173.9,15435,Mortality,9713521,All Races,Male and Female,All Cancer Sites Combined,2010,156.4,161.4,158.9
Georgia,168.2,173.7,170.9,15602,Mortality,9811610,All Races,Male and Female,All Cancer Sites Combined,2011,156.5,161.5,159.0
Georgia,166.9,172.3,169.6,16020,Mortality,9914668,All Races,Male and Female,All Cancer Sites Combined,2012,159.1,164.1,161.6
Georgia,165.6,170.9,168.3,16417,Mortality,9984938,All Races,Male and Female,All Cancer Sites Combined,2013,161.9,167.0,164.4
Georgia,163.5,168.7,166.1,16684,Mortality,10087231,All Races,Male and Female,All Cancer Sites Combined,2014,162.9,167.9,165.4
Georgia,161.3,166.3,163.8,16945,Mortality,10199398,All Races,Male and Female,All Cancer Sites Combined,2015,163.6,168.7,166.1
Hawaii,149.7,163.8,156.6,1916,Mortality,1210300,All Races,Male and Female,All Cancer Sites Combined,1999,151.3,165.6,158.3
Hawaii,148.3,162.2,155.1,1943,Mortality,1213519,All Races,Male and Female,All Cancer Sites Combined,2000,153.1,167.4,160.1
Hawaii,150.4,164.2,157.2,2024,Mortality,1225948,All Races,Male and Female,All Cancer Sites Combined,2001,158.0,172.4,165.1
Hawaii,140.7,153.9,147.2,1945,Mortality,1239613,All Races,Male and Female,All Cancer Sites Combined,2002,150.0,164.0,156.9
Hawaii,150.7,164.2,157.4,2133,Mortality,1251154,All Races,Male and Female,All Cancer Sites Combined,2003,163.3,177.9,170.5
Hawaii,143.8,156.8,150.2,2088,Mortality,1273569,All Races,Male and Female,All Cancer Sites Combined,2004,157.0,171.1,163.9
Hawaii,145.1,158.0,151.4,2169,Mortality,1292729,All Races,Male and Female,All Cancer Sites Combined,2005,160.8,175.0,167.8
Hawaii,142.0,154.6,148.2,2171,Mortality,1309731,All Races,Male and Female,All Cancer Sites Combined,2006,158.9,172.9,165.8
Hawaii,141.4,153.9,147.5,2214,Mortality,1315675,All Races,Male and Female,All Cancer Sites Combined,2007,161.3,175.4,168.3
Hawaii,136.1,148.2,142.0,2194,Mortality,1332213,All Races,Male and Female,All Cancer Sites Combined,2008,157.9,171.7,164.7
Hawaii,135.4,147.4,141.3,2244,Mortality,1346717,All Races,Male and Female,All Cancer Sites Combined,2009,159.8,173.7,166.6
Hawaii,134.7,146.6,140.6,2266,Mortality,1363945,All Races,Male and Female,All Cancer Sites Combined,2010,159.4,173.1,166.1
Hawaii,132.7,144.4,138.5,2278,Mortality,1377864,All Races,Male and Female,All Cancer Sites Combined,2011,158.6,172.3,165.3
Hawaii,128.5,139.9,134.1,2284,Mortality,1391820,All Races,Male and Female,All Cancer Sites Combined,2012,157.4,171.0,164.1
Hawaii,129.0,140.3,134.6,2332,Mortality,1406481,All Races,Male and Female,All Cancer Sites Combined,2013,159.1,172.7,165.8
Hawaii,133.3,144.6,138.9,2493,Mortality,1416349,All Races,Male and Female,All Cancer Sites Combined,2014,169.2,183.1,176.0
Hawaii,129.0,140.0,134.4,2462,Mortality,1425157,All Races,Male and Female,All Cancer Sites Combined,2015,166.0,179.7,172.8
Idaho,178.7,194.5,186.5,2162,Mortality,1275674,All Races,Male and Female,All Cancer Sites Combined,1999,162.4,176.8,169.5
Idaho,172.0,187.3,179.5,2128,Mortality,1299430,All Races,Male and Female,All Cancer Sites Combined,2000,156.9,170.9,163.8
Idaho,165.2,180.1,172.5,2093,Mortality,1319962,All Races,Male and Female,All Cancer Sites Combined,2001,151.8,165.5,158.6
Idaho,165.3,180.0,172.5,2138,Mortality,1340372,All Races,Male and Female,All Cancer Sites Combined,2002,152.8,166.4,159.5
Idaho,175.0,189.9,182.4,2321,Mortality,1363380,All Races,Male and Female,All Cancer Sites Combined,2003,163.4,177.3,170.2
Idaho,162.8,177.0,169.8,2227,Mortality,1391802,All Races,Male and Female,All Cancer Sites Combined,2004,153.4,166.8,160.0
