AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE
Alabama,419.2,431.2,425.2,19293,Incidence,4430141,All Races,Male and Female,All Cancer Sites Combined,1999,429.4,441.7,435.5
Alabama,426.9,439.0,432.9,19854,Incidence,4452173,All Races,Male and Female,All Cancer Sites Combined,2000,439.8,452.2,445.9
Alabama,448.4,460.8,454.6,21083,Incidence,4467634,All Races,Male and Female,All Cancer Sites Combined,2001,465.6,478.3,471.9
Alabama,449.9,462.2,456.0,21413,Incidence,4480089,All Races,Male and Female,All Cancer Sites Combined,2002,471.6,484.4,478.0
Alabama,431.5,443.5,437.4,20811,Incidence,4503491,All Races,Male and Female,All Cancer Sites Combined,2003,455.9,468.4,462.1
Alabama,454.8,467.0,460.8,22260,Incidence,4530729,All Races,Male and Female,All Cancer Sites Combined,2004,484.9,497.8,491.3
Alabama,456.0,468.1,462.0,22684,Incidence,4565917,All Races,Male and Female,All Cancer Sites Combined,2005,490.4,503.3,496.8
Alabama,459.3,471.3,465.3,23381,Incidence,4628981,All Races,Male and Female,All Cancer Sites Combined,2006,498.6,511.6,505.1
Alabama,467.7,479.8,473.7,24232,Incidence,4672840,All Races,Male and Female,All Cancer Sites Combined,2007,512.1,525.1,518.6
Alabama,479.7,491.8,485.7,25352,Incidence,4718206,All Races,Male and Female,All Cancer Sites Combined,2008,530.7,544.0,537.3
Alabama,471.8,483.7,477.7,25334,Incidence,4757938,All Races,Male and Female,All Cancer Sites Combined,2009,525.9,539.1,532.5
Alabama,461.8,473.5,467.6,25356,Incidence,4785492,All Races,Male and Female,All Cancer Sites Combined,2010,523.3,536.4,529.9
Alabama,453.3,464.8,459.0,25262,Incidence,4799918,All Races,Male and Female,All Cancer Sites Combined,2011,519.8,532.8,526.3
Alabama,449.9,461.3,455.6,25488,Incidence,4815960,All Races,Male and Female,All Cancer Sites Combined,2012,522.8,535.8,529.2
Alabama,443.7,455.0,449.3,25618,Incidence,4829479,All Races,Male and Female,All Cancer Sites Combined,2013,524.0,537.0,530.5
Alabama,435.6,446.6,441.1,25553,Incidence,4843214,All Races,Male and Female,All Cancer Sites Combined,2014,521.2,534.1,527.6
Alabama,443.6,454.7,449.1,26443,Incidence,4853875,All Races,Male and Female,All Cancer Sites Combined,2015,538.2,551.4,544.8
Alaska,481.4,531.3,505.9,1966,Incidence,624779,All Races,Male and Female,All Cancer Sites Combined,1999,300.9,328.9,314.7
Alaska,490.6,539.9,514.9,2053,Incidence,627963,All Races,Male and Female,All Cancer Sites Combined,2000,312.9,341.4,326.9
Alaska,493.0,540.7,516.4,2187,Incidence,633714,All Races,Male and Female,All Cancer Sites Combined,2001,330.8,359.9,345.1
Alaska,480.3,526.2,502.9,2239,Incidence,642337,All Races,Male and Female,All Cancer Sites Combined,2002,334.3,363.3,348.6
Alaska,472.4,517.4,494.5,2266,Incidence,648414,All Races,Male and Female,All Cancer Sites Combined,2003,335.2,364.2,349.5
Alaska,490.8,535.5,512.8,2436,Incidence,659286,All Races,Male and Female,All Cancer Sites Combined,2004,355.0,384.5,369.5
Alaska,460.8,503.3,481.7,2375,Incidence,666946,All Races,Male and Female,All Cancer Sites Combined,2005,341.9,370.7,356.1
Alaska,468.0,510.2,488.8,2509,Incidence,675302,All Races,Male and Female,All Cancer Sites Combined,2006,357.1,386.4,371.5
Alaska,453.3,493.9,473.3,2523,Incidence,680300,All Races,Male and Female,All Cancer Sites Combined,2007,356.5,385.6,370.9
Alaska,462.1,502.3,481.9,2682,Incidence,687455,All Races,Male and Female,All Cancer Sites Combined,2008,375.5,405.2,390.1
Alaska,446.3,485.3,465.5,2678,Incidence,698895,All Races,Male and Female,All Cancer Sites Combined,2009,368.8,398.0,383.2
Alaska,447.8,486.0,466.6,2795,Incidence,714031,All Races,Male and Female,All Cancer Sites Combined,2010,377.1,406.2,391.4
Alaska,421.9,458.1,439.7,2729,Incidence,722713,All Races,Male and Female,All Cancer Sites Combined,2011,363.6,392.0,377.6
Alaska,394.5,428.6,411.3,2664,Incidence,731089,All Races,Male and Female,All Cancer Sites Combined,2012,350.7,378.5,364.4
Alaska,394.8,428.7,411.5,2678,Incidence,736879,All Races,Male and Female,All Cancer Sites Combined,2013,349.8,377.5,363.4
Alaska,394.3,428.0,410.9,2714,Incidence,736705,All Races,Male and Female,All Cancer Sites Combined,2014,354.7,382.5,368.4
Alaska,381.5,413.6,397.3,2743,Incidence,737709,All Races,Male and Female,All Cancer Sites Combined,2015,358.0,386.0,371.8
Arizona,416.9,428.3,422.5,21247,Incidence,5023823,All Races,Male and Female,All Cancer Sites Combined,1999,417.3,428.7,422.9
Arizona,421.6,432.9,427.2,22034,Incidence,5160586,All Races,Male and Female,All Cancer Sites Combined,2000,421.3,432.6,427.0
Arizona,432.9,444.2,438.5,23228,Incidence,5273477,All Races,Male and Female,All Cancer Sites Combined,2001,434.8,446.2,440.5
Arizona,425.0,436.1,430.5,23439,Incidence,5396255,All Races,Male and Female,All Cancer Sites Combined,2002,428.8,440.0,434.4
Arizona,420.2,431.1,425.6,23861,Incidence,5510364,All Races,Male and Female,All Cancer Sites Combined,2003,427.5,438.6,433.0
Arizona,416.4,427.1,421.7,24409,Incidence,5652404,All Races,Male and Female,All Cancer Sites Combined,2004,426.4,437.3,431.8
Arizona,411.9,422.3,417.1,25139,Incidence,5839077,All Races,Male and Female,All Cancer Sites Combined,2005,425.2,435.9,430.5
Arizona,416.2,426.5,421.3,26299,Incidence,6029141,All Races,Male and Female,All Cancer Sites Combined,2006,430.9,441.5,436.2
Arizona,419.1,429.3,424.2,27343,Incidence,6167681,All Races,Male and Female,All Cancer Sites Combined,2007,438.1,448.6,443.3
Arizona,408.5,418.4,413.4,27300,Incidence,6280362,All Races,Male and Female,All Cancer Sites Combined,2008,429.5,439.9,434.7
Arizona,416.1,425.9,421.0,28658,Incidence,6343154,All Races,Male and Female,All Cancer Sites Combined,2009,446.6,457.1,451.8
Arizona,399.6,409.1,404.3,28287,Incidence,6408312,All Races,Male and Female,All Cancer Sites Combined,2010,436.3,446.6,441.4
Arizona,401.6,411.1,406.3,29187,Incidence,6467163,All Races,Male and Female,All Cancer Sites Combined,2011,446.1,456.5,451.3
Arizona,385.9,395.1,390.5,28953,Incidence,6549634,All Races,Male and Female,All Cancer Sites Combined,2012,437.0,447.2,442.1
Arizona,379.6,388.5,384.0,29409,Incidence,6624617,All Races,Male and Female,All Cancer Sites Combined,2013,438.9,449.0,443.9
Arizona,382.5,391.3,386.9,30597,Incidence,6719993,All Races,Male and Female,All Cancer Sites Combined,2014,450.2,460.4,455.3
Arizona,373.0,381.6,377.3,30832,Incidence,6817565,All Races,Male and Female,All Cancer Sites Combined,2015,447.2,457.3,452.2
Arkansas,449.7,465.4,457.5,13246,Incidence,2691571,All Races,Male and Female,All Cancer Sites Combined,2001,483.8,500.6,492.1
Arkansas,444.7,460.1,452.3,13269,Incidence,2705927,All Races,Male and Female,All Cancer Sites Combined,2002,482.1,498.8,490.4
Arkansas,458.4,474.0,466.1,13844,Incidence,2724816,All Races,Male and Female,All Cancer Sites Combined,2003,499.6,516.6,508.1
Arkansas,455.2,470.7,462.9,13941,Incidence,2749686,All Races,Male and Female,All Cancer Sites Combined,2004,498.6,515.5,507.0
Arkansas,458.4,473.8,466.1,14233,Incidence,2781097,All Races,Male and Female,All Cancer Sites Combined,2005,503.4,520.3,511.8
Arkansas,454.4,469.6,461.9,14436,Incidence,2821761,All Races,Male and Female,All Cancer Sites Combined,2006,503.3,520.0,511.6
Arkansas,462.7,478.0,470.3,14932,Incidence,2848650,All Races,Male and Female,All Cancer Sites Combined,2007,515.8,532.7,524.2
Arkansas,451.6,466.6,459.1,14878,Incidence,2874554,All Races,Male and Female,All Cancer Sites Combined,2008,509.3,526.0,517.6
Arkansas,449.7,464.5,457.0,15043,Incidence,2896843,All Races,Male and Female,All Cancer Sites Combined,2009,511.0,527.7,519.3
Arkansas,448.6,463.3,455.9,15267,Incidence,2921995,All Races,Male and Female,All Cancer Sites Combined,2010,514.2,530.8,522.5
Arkansas,440.2,454.7,447.4,15228,Incidence,2939493,All Races,Male and Female,All Cancer Sites Combined,2011,509.9,526.3,518.0
Arkansas,447.4,461.9,454.6,15660,Incidence,2950685,All Races,Male and Female,All Cancer Sites Combined,2012,522.4,539.1,530.7
Arkansas,456.8,471.4,464.0,16204,Incidence,2958663,All Races,Male and Female,All Cancer Sites Combined,2013,539.3,556.2,547.7
Arkansas,457.4,472.0,464.7,16443,Incidence,2966912,All Races,Male and Female,All Cancer Sites Combined,2014,545.8,562.7,554.2
Arkansas,462.8,477.4,470.1,16888,Incidence,2977853,All Races,Male and Female,All Cancer Sites Combined,2015,558.6,575.7,567.1
California,463.8,468.8,466.3,136346,Incidence,33499204,All Races,Male and Female,All Cancer Sites Combined,1999,404.9,409.2,407.0
California,457.6,462.5,460.0,137389,Incidence,33987977,All Races,Male and Female,All Cancer Sites Combined,2000,402.1,406.4,404.2
California,464.5,469.4,466.9,142340,Incidence,34479458,All Races,Male and Female,All Cancer Sites Combined,2001,410.7,415.0,412.8
California,460.1,464.9,462.5,144003,Incidence,34871843,All Races,Male and Female,All Cancer Sites Combined,2002,410.8,415.1,412.9
California,445.5,450.2,447.9,142570,Incidence,35253159,All Races,Male and Female,All Cancer Sites Combined,2003,402.3,406.5,404.4
California,449.7,454.4,452.1,146460,Incidence,35574576,All Races,Male and Female,All Cancer Sites Combined,2004,409.6,413.8,411.7
California,446.4,451.0,448.7,148345,Incidence,35827943,All Races,Male and Female,All Cancer Sites Combined,2005,411.9,416.2,414.0
California,444.6,449.1,446.9,149895,Incidence,36021202,All Races,Male and Female,All Cancer Sites Combined,2006,414.0,418.2,416.1
California,454.0,458.5,456.3,156343,Incidence,36250311,All Races,Male and Female,All Cancer Sites Combined,2007,429.2,433.4,431.3
California,449.7,454.2,451.9,158693,Incidence,36604337,All Races,Male and Female,All Cancer Sites Combined,2008,431.4,435.7,433.5
California,444.6,449.0,446.8,160714,Incidence,36961229,All Races,Male and Female,All Cancer Sites Combined,2009,432.7,436.9,434.8
California,436.7,441.0,438.8,161946,Incidence,37332685,All Races,Male and Female,All Cancer Sites Combined,2010,431.7,435.9,433.8
California,426.0,430.2,428.1,162038,Incidence,37676861,All Races,Male and Female,All Cancer Sites Combined,2011,428.0,432.2,430.1
California,415.9,420.0,418.0,162097,Incidence,38011074,All Races,Male and Female,All Cancer Sites Combined,2012,424.4,428.5,426.4
California,408.0,412.0,410.0,163291,Incidence,38335203,All Races,Male and Female,All Cancer Sites Combined,2013,423.9,428.0,426.0
California,402.5,406.5,404.5,165404,Incidence,38680810,All Races,Male and Female,All Cancer Sites Combined,2014,425.6,429.7,427.6
California,396.1,400.0,398.0,166623,Incidence,38993940,All Races,Male and Female,All Cancer Sites Combined,2015,425.3,429.4,427.3
Colorado,442.6,456.6,449.6,16136,Incidence,4226018,All Races,Male and Female,All Cancer Sites Combined,1999,376.0,387.8,381.8
Colorado,446.9,460.8,453.8,16771,Incidence,4326921,All Races,Male and Female,All Cancer Sites Combined,2000,381.8,393.5,387.6
Colorado,463.6,477.6,470.5,17819,Incidence,4425687,All Races,Male and Female,All Cancer Sites Combined,2001,396.7,408.6,402.6
Colorado,456.1,469.9,463.0,17977,Incidence,4490406,All Races,Male and Female,All Cancer Sites Combined,2002,394.5,406.2,400.3
Colorado,446.2,459.6,452.9,18078,Incidence,4528732,All Races,Male and Female,All Cancer Sites Combined,2003,393.4,405.0,399.2
Colorado,440.6,453.8,447.2,18350,Incidence,4575013,All Races,Male and Female,All Cancer Sites Combined,2004,395.3,406.9,401.1
Colorado,441.0,454.0,447.5,18902,Incidence,4631888,All Races,Male and Female,All Cancer Sites Combined,2005,402.3,413.9,408.1
Colorado,434.1,446.8,440.4,19292,Incidence,4720423,All Races,Male and Female,All Cancer Sites Combined,2006,402.9,414.5,408.7
Colorado,450.9,463.6,457.2,20713,Incidence,4803868,All Races,Male and Female,All Cancer Sites Combined,2007,425.3,437.1,431.2
Colorado,441.6,454.0,447.8,20985,Incidence,4889730,All Races,Male and Female,All Cancer Sites Combined,2008,423.4,435.0,429.2
Colorado,440.2,452.4,446.3,21681,Incidence,4972195,All Races,Male and Female,All Cancer Sites Combined,2009,430.3,441.9,436.0
Colorado,423.9,435.8,429.8,21477,Incidence,5048644,All Races,Male and Female,All Cancer Sites Combined,2010,419.7,431.1,425.4
Colorado,419.0,430.6,424.8,21845,Incidence,5118360,All Races,Male and Female,All Cancer Sites Combined,2011,421.2,432.5,426.8
Colorado,407.1,418.3,412.7,21998,Incidence,5189867,All Races,Male and Female,All Cancer Sites Combined,2012,418.3,429.5,423.9
Colorado,400.3,411.3,405.8,22292,Incidence,5267603,All Races,Male and Female,All Cancer Sites Combined,2013,417.7,428.8,423.2
Colorado,394.1,404.8,399.5,22636,Incidence,5349648,All Races,Male and Female,All Cancer Sites Combined,2014,417.6,428.7,423.1
Colorado,379.1,389.5,384.3,22528,Incidence,5448819,All Races,Male and Female,All Cancer Sites Combined,2015,408.1,418.9,413.4
Connecticut,508.8,523.7,516.2,18694,Incidence,3386401,All Races,Male and Female,All Cancer Sites Combined,1999,544.1,560.0,552.0
Connecticut,517.4,532.3,524.8,19197,Incidence,3411777,All Races,Male and Female,All Cancer Sites Combined,2000,554.7,570.7,562.7
Connecticut,524.3,539.2,531.7,19628,Incidence,3432835,All Races,Male and Female,All Cancer Sites Combined,2001,563.8,579.8,571.8
Connecticut,515.4,530.2,522.8,19569,Incidence,3458749,All Races,Male and Female,All Cancer Sites Combined,2002,557.9,573.8,565.8
Connecticut,506.8,521.3,514.0,19518,Incidence,3484336,All Races,Male and Female,All Cancer Sites Combined,2003,552.3,568.1,560.2
Connecticut,501.1,515.4,508.2,19500,Incidence,3496094,All Races,Male and Female,All Cancer Sites Combined,2004,550.0,565.6,557.8
Connecticut,503.7,518.0,510.8,19805,Incidence,3506956,All Races,Male and Female,All Cancer Sites Combined,2005,556.9,572.7,564.7
Connecticut,518.3,532.8,525.5,20572,Incidence,3517460,All Races,Male and Female,All Cancer Sites Combined,2006,576.9,592.9,584.9
Connecticut,512.9,527.3,520.0,20642,Incidence,3527270,All Races,Male and Female,All Cancer Sites Combined,2007,577.3,593.3,585.2
Connecticut,505.7,519.9,512.8,20746,Incidence,3545579,All Races,Male and Female,All Cancer Sites Combined,2008,577.2,593.1,585.1
Connecticut,509.2,523.4,516.3,21156,Incidence,3561807,All Races,Male and Female,All Cancer Sites Combined,2009,586.0,602.0,594.0
Connecticut,495.2,509.1,502.1,20875,Incidence,3579899,All Races,Male and Female,All Cancer Sites Combined,2010,575.2,591.1,583.1
Connecticut,486.6,500.3,493.4,20788,Incidence,3589893,All Races,Male and Female,All Cancer Sites Combined,2011,571.2,587.0,579.1
Connecticut,479.2,492.8,486.0,20752,Incidence,3593795,All Races,Male and Female,All Cancer Sites Combined,2012,569.6,585.4,577.4
Connecticut,472.8,486.2,479.5,20736,Incidence,3596003,All Races,Male and Female,All Cancer Sites Combined,2013,568.8,584.5,576.6
Connecticut,464.5,477.7,471.0,20564,Incidence,3591873,All Races,Male and Female,All Cancer Sites Combined,2014,564.7,580.4,572.5
Connecticut,462.0,475.2,468.6,20795,Incidence,3584730,All Races,Male and Female,All Cancer Sites Combined,2015,572.2,588.0,580.1
Delaware,487.4,518.9,502.9,3970,Incidence,774990,All Races,Male and Female,All Cancer Sites Combined,1999,496.5,528.5,512.3
Delaware,501.1,532.7,516.7,4155,Incidence,786373,All Races,Male and Female,All Cancer Sites Combined,2000,512.4,544.7,528.4
Delaware,512.3,543.9,527.9,4324,Incidence,795699,All Races,Male and Female,All Cancer Sites Combined,2001,527.3,559.9,543.4
Delaware,501.5,532.4,516.8,4353,Incidence,806169,All Races,Male and Female,All Cancer Sites Combined,2002,524.0,556.2,540.0
Delaware,488.0,518.1,502.8,4344,Incidence,818003,All Races,Male and Female,All Cancer Sites Combined,2003,515.4,547.1,531.0
Delaware,495.2,525.2,510.0,4515,Incidence,830803,All Races,Male and Female,All Cancer Sites Combined,2004,527.7,559.5,543.5
Delaware,513.7,543.8,528.6,4824,Incidence,845150,All Races,Male and Female,All Cancer Sites Combined,2005,554.8,587.1,570.8
Delaware,526.1,556.1,540.9,5090,Incidence,859268,All Races,Male and Female,All Cancer Sites Combined,2006,576.2,608.9,592.4
Delaware,517.5,546.9,532.0,5170,Incidence,871749,All Races,Male and Female,All Cancer Sites Combined,2007,577.0,609.5,593.1
Delaware,515.1,544.1,529.5,5273,Incidence,883874,All Races,Male and Female,All Cancer Sites Combined,2008,580.6,612.9,596.6
Delaware,506.4,534.9,520.5,5315,Incidence,891730,All Races,Male and Female,All Cancer Sites Combined,2009,580.1,612.3,596.0
Delaware,497.0,525.0,510.9,5316,Incidence,899816,All Races,Male and Female,All Cancer Sites Combined,2010,575.0,606.9,590.8
Delaware,502.1,530.0,515.9,5510,Incidence,907924,All Races,Male and Female,All Cancer Sites Combined,2011,591.0,623.1,606.9
Delaware,489.1,516.2,502.5,5525,Incidence,916993,All Races,Male and Female,All Cancer Sites Combined,2012,586.7,618.6,602.5
Delaware,498.0,525.1,511.4,5788,Incidence,925395,All Races,Male and Female,All Cancer Sites Combined,2013,609.5,641.8,625.5
Delaware,479.8,506.1,492.8,5730,Incidence,934948,All Races,Male and Female,All Cancer Sites Combined,2014,597.1,628.9,612.9
Delaware,477.8,503.7,490.6,5872,Incidence,944076,All Races,Male and Female,All Cancer Sites Combined,2015,606.2,638.1,622.0
District of Columbia,515.5,554.2,534.6,2982,Incidence,570213,All Races,Male and Female,All Cancer Sites Combined,1999,504.4,542.1,523.0
District of Columbia,510.8,549.2,529.7,2965,Incidence,572046,All Races,Male and Female,All Cancer Sites Combined,2000,499.8,537.3,518.3
District of Columbia,499.0,536.8,517.6,2915,Incidence,574504,All Races,Male and Female,All Cancer Sites Combined,2001,489.1,526.2,507.4
District of Columbia,532.1,571.2,551.4,3109,Incidence,573158,All Races,Male and Female,All Cancer Sites Combined,2002,523.5,561.8,542.4
District of Columbia,528.1,567.2,547.4,3084,Incidence,568502,All Races,Male and Female,All Cancer Sites Combined,2003,523.5,562.0,542.5
District of Columbia,470.0,507.0,488.3,2746,Incidence,567754,All Races,Male and Female,All Cancer Sites Combined,2004,465.7,502.1,483.7
District of Columbia,470.1,507.0,488.3,2773,Incidence,567136,All Races,Male and Female,All Cancer Sites Combined,2005,470.9,507.5,488.9
District of Columbia,471.4,508.5,489.7,2758,Incidence,570681,All Races,Male and Female,All Cancer Sites Combined,2006,465.4,501.7,483.3
District of Columbia,507.2,545.6,526.1,2985,Incidence,574404,All Races,Male and Female,All Cancer Sites Combined,2007,501.2,538.7,519.7
District of Columbia,462.7,499.4,480.8,2748,Incidence,580236,All Races,Male and Female,All Cancer Sites Combined,2008,456.1,491.6,473.6
District of Columbia,467.9,504.5,485.9,2829,Incidence,592228,All Races,Male and Female,All Cancer Sites Combined,2009,460.2,495.6,477.7
District of Columbia,482.6,519.5,500.8,2975,Incidence,605183,All Races,Male and Female,All Cancer Sites Combined,2010,474.1,509.6,491.6
District of Columbia,506.3,543.7,524.7,3183,Incidence,620477,All Races,Male and Female,All Cancer Sites Combined,2011,495.3,531.1,513.0
District of Columbia,475.4,511.3,493.1,3069,Incidence,635327,All Races,Male and Female,All Cancer Sites Combined,2012,466.1,500.5,483.1
District of Columbia,439.7,474.2,456.7,2852,Incidence,649165,All Races,Male and Female,All Cancer Sites Combined,2013,423.4,455.8,439.3
District of Columbia,433.5,467.4,450.2,2881,Incidence,659005,All Races,Male and Female,All Cancer Sites Combined,2014,421.4,453.4,437.2
District of Columbia,364.9,395.7,380.0,2486,Incidence,670377,All Races,Male and Female,All Cancer Sites Combined,2015,356.4,385.7,370.8
Florida,508.5,515.0,511.7,100191,Incidence,15759421,All Races,Male and Female,All Cancer Sites Combined,1999,631.8,639.7,635.8
Florida,517.0,523.4,520.2,103496,Incidence,16047515,All Races,Male and Female,All Cancer Sites Combined,2000,641.0,648.9,644.9
Florida,516.8,523.2,520.0,105242,Incidence,16356966,All Races,Male and Female,All Cancer Sites Combined,2001,639.5,647.3,643.4
Florida,502.3,508.5,505.4,104335,Incidence,16689370,All Races,Male and Female,All Cancer Sites Combined,2002,621.4,629.0,625.2
Florida,488.1,494.2,491.1,103400,Incidence,17004085,All Races,Male and Female,All Cancer Sites Combined,2003,604.4,611.8,608.1
Florida,477.6,483.5,480.5,103596,Incidence,17415318,All Races,Male and Female,All Cancer Sites Combined,2004,591.2,598.5,594.9
Florida,481.3,487.2,484.2,106964,Incidence,17842038,All Races,Male and Female,All Cancer Sites Combined,2005,595.9,603.1,599.5
Florida,477.1,482.9,480.0,107863,Incidence,18166990,All Races,Male and Female,All Cancer Sites Combined,2006,590.2,597.3,593.7
Florida,479.2,485.0,482.1,110376,Incidence,18367842,All Races,Male and Female,All Cancer Sites Combined,2007,597.4,604.5,600.9
Florida,479.6,485.3,482.5,112752,Incidence,18527305,All Races,Male and Female,All Cancer Sites Combined,2008,605.0,612.1,608.6
Florida,468.8,474.4,471.6,112335,Incidence,18652644,All Races,Male and Female,All Cancer Sites Combined,2009,598.7,605.8,602.2
Florida,456.9,462.4,459.6,111914,Incidence,18849098,All Races,Male and Female,All Cancer Sites Combined,2010,590.3,597.2,593.7
Florida,452.3,457.7,455.0,113360,Incidence,19096952,All Races,Male and Female,All Cancer Sites Combined,2011,590.2,597.1,593.6
Florida,438.6,443.9,441.2,112893,Incidence,19344156,All Races,Male and Female,All Cancer Sites Combined,2012,580.2,587.0,583.6
Florida,427.8,432.9,430.3,112823,Incidence,19582022,All Races,Male and Female,All Cancer Sites Combined,2013,572.8,579.5,576.2
Florida,419.6,424.7,422.1,113512,Incidence,19888741,All Races,Male and Female,All Cancer Sites Combined,2014,567.4,574.1,570.7
Florida,402.7,407.6,405.1,111972,Incidence,20244914,All Races,Male and Female,All Cancer Sites Combined,2015,549.9,556.3,553.1
Georgia,440.9,451.1,446.0,30343,Incidence,8045965,All Races,Male and Female,All Cancer Sites Combined,1999,372.9,381.4,377.1
Georgia,467.8,478.1,472.9,32969,Incidence,8227303,All Races,Male and Female,All Cancer Sites Combined,2000,396.4,405.1,400.7
Georgia,478.4,488.7,483.5,34501,Incidence,8377038,All Races,Male and Female,All Cancer Sites Combined,2001,407.5,416.2,411.9
Georgia,480.9,491.1,486.0,35625,Incidence,8508256,All Races,Male and Female,All Cancer Sites Combined,2002,414.4,423.1,418.7
Georgia,471.4,481.4,476.4,35776,Incidence,8622793,All Races,Male and Female,All Cancer Sites Combined,2003,410.6,419.2,414.9
Georgia,472.9,482.8,477.8,36824,Incidence,8769252,All Races,Male and Female,All Cancer Sites Combined,2004,415.6,424.2,419.9
Georgia,465.6,475.3,470.4,37507,Incidence,8925922,All Races,Male and Female,All Cancer Sites Combined,2005,416.0,424.5,420.2
Georgia,470.1,479.7,474.9,39342,Incidence,9155813,All Races,Male and Female,All Cancer Sites Combined,2006,425.5,434.0,429.7
Georgia,487.3,496.9,492.1,42164,Incidence,9349988,All Races,Male and Female,All Cancer Sites Combined,2007,446.7,455.3,451.0
Georgia,482.4,491.8,487.1,43124,Incidence,9504843,All Races,Male and Female,All Cancer Sites Combined,2008,449.4,458.0,453.7
Georgia,477.9,487.2,482.5,43878,Incidence,9620846,All Races,Male and Female,All Cancer Sites Combined,2009,451.8,460.4,456.1
Georgia,457.4,466.3,461.9,43337,Incidence,9713521,All Races,Male and Female,All Cancer Sites Combined,2010,442.0,450.4,446.2
Georgia,466.9,475.8,471.3,45214,Incidence,9811610,All Races,Male and Female,All Cancer Sites Combined,2011,456.6,465.1,460.8
Georgia,464.5,473.2,468.9,46533,Incidence,9914668,All Races,Male and Female,All Cancer Sites Combined,2012,465.1,473.6,469.3
Georgia,455.7,464.2,459.9,46942,Incidence,9984938,All Races,Male and Female,All Cancer Sites Combined,2013,465.9,474.4,470.1
Georgia,458.8,467.3,463.0,48668,Incidence,10087231,All Races,Male and Female,All Cancer Sites Combined,2014,478.2,486.8,482.5
Georgia,454.5,462.8,458.6,49553,Incidence,10199398,All Races,Male and Female,All Cancer Sites Combined,2015,481.6,490.1,485.8
Hawaii,424.8,448.3,436.4,5372,Incidence,1210300,All Races,Male and Female,All Cancer Sites Combined,1999,432.1,455.9,443.9
Hawaii,407.3,430.0,418.5,5260,Incidence,1213519,All Races,Male and Female,All Cancer Sites Combined,2000,421.8,445.3,433.5
Hawaii,423.2,446.1,434.5,5590,Incidence,1225948,All Races,Male and Female,All Cancer Sites Combined,2001,444.1,468.1,456.0
Hawaii,415.3,437.8,426.4,5618,Incidence,1239613,All Races,Male and Female,All Cancer Sites Combined,2002,441.4,465.2,453.2
Hawaii,415.6,437.8,426.6,5747,Incidence,1251154,All Races,Male and Female,All Cancer Sites Combined,2003,447.5,471.4,459.3
Hawaii,425.8,448.0,436.8,6035,Incidence,1273569,All Races,Male and Female,All Cancer Sites Combined,2004,462.0,486.0,473.9
Hawaii,420.5,442.4,431.3,6120,Incidence,1292729,All Races,Male and Female,All Cancer Sites Combined,2005,461.6,485.4,473.4
Hawaii,417.4,438.9,428.0,6205,Incidence,1309731,All Races,Male and Female,All Cancer Sites Combined,2006,462.0,485.7,473.8
Hawaii,424.2,445.8,434.9,6417,Incidence,1315675,All Races,Male and Female,All Cancer Sites Combined,2007,475.9,499.8,487.7
Hawaii,429.0,450.5,439.6,6652,Incidence,1332213,All Races,Male and Female,All Cancer Sites Combined,2008,487.4,511.5,499.3
Hawaii,429.3,450.7,439.9,6788,Incidence,1346717,All Races,Male and Female,All Cancer Sites Combined,2009,492.1,516.2,504.0
Hawaii,416.0,436.9,426.4,6741,Incidence,1363945,All Races,Male and Female,All Cancer Sites Combined,2010,482.5,506.2,494.2
Hawaii,412.2,432.8,422.4,6808,Incidence,1377864,All Races,Male and Female,All Cancer Sites Combined,2011,482.4,506.0,494.1
Hawaii,407.3,427.7,417.4,6865,Incidence,1391820,All Races,Male and Female,All Cancer Sites Combined,2012,481.6,505.0,493.2
Hawaii,413.5,433.8,423.5,7097,Incidence,1406481,All Races,Male and Female,All Cancer Sites Combined,2013,492.9,516.5,504.6
Hawaii,398.0,417.8,407.8,6967,Incidence,1416349,All Races,Male and Female,All Cancer Sites Combined,2014,480.4,503.6,491.9
Hawaii,398.8,418.4,408.5,7131,Incidence,1425157,All Races,Male and Female,All Cancer Sites Combined,2015,488.8,512.1,500.4
Idaho,433.6,457.9,445.6,5210,Incidence,1275674,All Races,Male and Female,All Cancer Sites Combined,1999,397.4,419.7,408.4
Idaho,462.8,487.6,475.1,5674,Incidence,1299430,All Races,Male and Female,All Cancer Sites Combined,2000,425.4,448.2,436.7
Idaho,458.0,482.5,470.1,5752,Incidence,1319962,All Races,Male and Female,All Cancer Sites Combined,2001,424.6,447.2,435.8
Idaho,462.8,487.0,474.8,5965,Incidence,1340372,All Races,Male and Female,All Cancer Sites Combined,2002,433.8,456.5,445.0
Idaho,453.6,477.3,465.4,6013,Incidence,1363380,All Races,Male and Female,All Cancer Sites Combined,2003,430.0,452.3,441.0
Idaho,452.3,475.7,463.9,6181,Incidence,1391802,All Races,Male and Female,All Cancer Sites Combined,2004,433.1,455.3,444.1
Idaho,466.8,490.2,478.4,6579,Incidence,1428241,All Races,Male and Female,All Cancer Sites Combined,2005,449.6,471.9,460.6
Idaho,462.7,485.5,474.0,6780,Incidence,1468669,All Races,Male and Female,All Cancer Sites Combined,2006,450.7,472.8,461.6
